Dataset,Number_Of_Candidates,Number_of_voters,Max_Ballot_length,Preferred_winner,Upper_Bound,heuristicV1_margin,Our_margin,Blom_margin,heuristicV1_runtime,Our_runtime,Blom_runtime,Margin_Blom=Ours,Upper_bound_correct,HeuristicV1_equl_margin,Our_number_LPS,Blom_number_LPS,Our_number_node_explored,Blom_number_node_explored,Our_blom_lb_calls,Blom_Leaf_node_explored
adressa=4_ballot=4,4,7,4,yilan county,7,7,4.0,4.0,3.530000000040445e-05,0.017918400000001,0.017370099999999056,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,bayern,0,0,0,0.0,4.2499999999279225e-05,9.140000000051884e-05,0.027012100000000316,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,texas,0,0,0,0.0,2.6200000000642376e-05,5.870000000030018e-05,0.019505199999999334,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,michigan,7,7,4.0,4.0,3.7499999999468514e-05,0.026744900000000627,0.017697999999999325,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,masqat,7,7,4.0,4.0,3.449999999993736e-05,0.016220000000000567,0.016346900000000275,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,nakhon ratchasima,0,0,0,0.0,3.290000000077953e-05,6.650000000085754e-05,0.02766879999999894,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,basnahira palata,7,7,4.0,4.0,3.62000000002638e-05,0.023351800000000367,0.010525599999999358,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,panama,0,0,0,0.0,2.409999999919421e-05,8.829999999981908e-05,0.022382000000000346,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,dalarnas lan,0,0,0,0.0,3.850000000049647e-05,8.399999999930685e-05,0.024695799999999934,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,dong nai,0,0,0,0.0,2.679999999877225e-05,6.86999999999216e-05,0.01878149999999934,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nova scotia,7,7,4.0,4.0,3.859999999988872e-05,0.024705000000000865,0.017969199999999574,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,khanh hoa,0,0,0,0.0,3.91000000004027e-05,6.220000000034531e-05,0.028331500000000176,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,siauliu,0,0,0,0.0,3.509999999984359e-05,9.600000000098419e-05,0.02314750000000032,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,wielkopolskie,7,7,4.0,4.0,2.910000000078128e-05,0.011512899999999604,0.026246599999998566,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,oklahoma,7,7,4.0,4.0,6.899999999987472e-05,0.02185200000000087,0.014750599999999281,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,lefkosia,0,0,0,0.0,5.969999999955178e-05,0.00014269999999960703,0.02734019999999937,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,zurich,7,7,4.0,4.0,4.580000000053985e-05,0.01406230000000086,0.026798899999999293,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,skane lan,0,0,0,0.0,0.00017040000000001498,0.0002843000000005702,0.017531100000001132,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,gauteng,0,0,0,0.0,4.719999999913682e-05,9.430000000065775e-05,0.03195309999999907,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,hallands lan,7,7,4.0,4.0,7.709999999860884e-05,0.012762800000000851,0.021093099999999865,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,phitsanulok,0,0,0,0.0,5.990000000011264e-05,0.0002791999999995909,0.024352000000000373,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,dublin,7,7,4.0,4.0,9.139999999874249e-05,0.015210099999999116,0.021288000000000196,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,sumatera utara,0,0,0,0.0,6.750000000010914e-05,0.00018199999999879424,0.02435580000000037,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,burgos,7,7,4.0,4.0,6.100000000053285e-05,0.017899699999999186,0.017199600000001425,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,blekinge lan,0,0,0,0.0,6.039999999885026e-05,0.0001353000000001714,0.03263689999999997,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,istanbul,0,0,0,0.0,5.600000000072214e-05,0.00011880000000097368,0.017820200000000952,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,antalya,0,0,0,0.0,8.129999999972881e-05,0.00018259999999870047,0.020787200000000894,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,malopolskie,0,0,0,0.0,3.71999999995154e-05,9.269999999972356e-05,0.027911299999999528,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,kyiv,0,0,0,0.0,5.6900000000581485e-05,9.979999999920608e-05,0.016631300000000238,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,norrbottens lan,7,7,4.0,4.0,6.28999999996438e-05,0.025634999999999408,0.017501300000001052,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,murcia,7,7,4.0,4.0,6.980000000034181e-05,0.03581009999999907,0.02964699999999887,1,1,0,11,11,12,12,10,1
adressa=4_ballot=4,4,7,4,california,0,0,0,0.0,6.789999999945451e-05,0.0001326999999999856,0.029934700000000092,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,varmlands lan,0,0,0,0.0,9.360000000135926e-05,0.00021849999999901115,0.023922799999999356,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nevada,0,0,0,0.0,0.0002238999999999436,0.00034909999999932495,0.019213899999998674,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,ostrobothnia,7,7,4.0,4.0,4.5199999998857265e-05,0.02359860000000147,0.02089800000000075,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,berlin,0,0,0,0.0,0.00011379999999938661,0.0002116000000000895,0.017579300000001297,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,hessen,0,0,0,0.0,9.870000000056223e-05,0.0003759999999992658,0.0223949999999995,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,varna,7,7,4.0,4.0,0.00011559999999910531,0.017858500000000888,0.02044130000000166,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,zuid-holland,7,7,4.0,4.0,9.250000000093905e-05,0.014475300000000857,0.024334300000001363,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,dubayy,7,7,4.0,4.0,6.280000000025154e-05,0.01633640000000014,0.018444800000001038,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,wien,0,0,0,0.0,2.7700000000407954e-05,6.430000000001712e-05,0.026762400000000852,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,vasterbottens lan,0,0,0,0.0,5.519999999847869e-05,0.00010740000000097893,0.027314699999999803,1,1,1,0,8,1,9,0,1
